CODE;SUBCODE;X;Y;Z;RFLNAAM
99;999;75306.51;435985.83;0.08;RB6.62
99;999;75307.01;435985.9;0.06;RB6.62
99;999;75307.5;435985.97;0.07;RB6.62
99;999;75308;435986.04;0.07;RB6.62
99;999;75308.49;435986.11;0.07;RB6.62
99;999;75308.99;435986.18;0.08;RB6.62
99;999;75309.48;435986.25;0.09;RB6.62
99;999;75309.98;435986.32;0.11;RB6.62
99;999;75310.47;435986.39;0.12;RB6.62
99;999;75310.97;435986.46;0.12;RB6.62
99;999;75311.46;435986.53;0;RB6.62
99;999;75311.96;435986.6;0.11;RB6.62
99;999;75312.45;435986.67;0.08;RB6.62
99;999;75312.95;435986.74;0.08;RB6.62
99;999;75313.44;435986.81;0.11;RB6.62
99;999;75313.94;435986.88;0.13;RB6.62
99;999;75314.43;435986.95;0.15;RB6.62
99;999;75314.93;435987.02;0.15;RB6.62
99;999;75315.42;435987.09;0.15;RB6.62
99;999;75315.92;435987.16;0.16;RB6.62
99;999;75316.41;435987.23;0.17;RB6.62
99;999;75316.91;435987.3;0.16;RB6.62
99;999;75317.4;435987.37;0.15;RB6.62
99;999;75317.9;435987.44;0.11;RB6.62
99;999;75318.39;435987.51;0.11;RB6.62
99;999;75318.89;435987.58;0.11;RB6.62
99;999;75319.38;435987.65;0.17;RB6.62
99;999;75319.88;435987.72;0.21;RB6.62
99;999;75320.37;435987.79;0.17;RB6.62
99;999;75320.87;435987.86;0.12;RB6.62
99;999;75321.36;435987.93;0.1;RB6.62
99;999;75321.86;435988;0.08;RB6.62
99;999;75322.35;435988.07;0.09;RB6.62
99;999;75322.85;435988.14;0.09;RB6.62
99;999;75323.34;435988.21;0.09;RB6.62
99;999;75323.84;435988.28;0.15;RB6.62
99;999;75324.33;435988.35;0.21;RB6.62
99;999;75324.83;435988.42;0.2;RB6.62
99;999;75325.32;435988.49;0.26;RB6.62
99;999;75325.82;435988.56;0.33;RB6.62
99;999;75326.31;435988.63;0.31;RB6.62
99;999;75326.81;435988.7;0.33;RB6.62
99;999;75327.3;435988.77;0.29;RB6.62
99;999;75327.8;435988.84;0.27;RB6.62
99;999;75328.29;435988.91;0.27;RB6.62
99;999;75328.79;435988.98;0.27;RB6.62
99;999;75329.28;435989.05;0.27;RB6.62
99;999;75329.78;435989.13;0.3;RB6.62
99;999;75330.27;435989.2;0.37;RB6.62
99;999;75330.77;435989.27;0.34;RB6.62
99;999;75331.26;435989.34;0.5;RB6.62
99;999;75331.76;435989.41;0;RB6.62
99;999;75332.25;435989.48;0.4;RB6.62
99;999;75332.75;435989.55;0.4;RB6.62
99;999;75333.24;435989.62;0.4;RB6.62
99;999;75333.74;435989.69;0.31;RB6.62
99;999;75334.23;435989.76;0.3;RB6.62
99;999;75334.73;435989.83;0.38;RB6.62
99;999;75335.22;435989.9;0.41;RB6.62
99;999;75335.72;435989.97;0.36;RB6.62
99;999;75336.21;435990.04;0.33;RB6.62
99;999;75336.71;435990.11;0.28;RB6.62
99;999;75337.2;435990.18;0.34;RB6.62
99;999;75337.7;435990.25;0.35;RB6.62
99;999;75338.19;435990.32;0.35;RB6.62
99;999;75338.69;435990.39;0.33;RB6.62
99;999;75339.18;435990.46;0.36;RB6.62
99;999;75339.68;435990.53;0.35;RB6.62
99;999;75340.17;435990.6;0.37;RB6.62
99;999;75340.67;435990.67;0.36;RB6.62
99;999;75341.16;435990.74;0.39;RB6.62
99;999;75341.66;435990.81;0.38;RB6.62
99;999;75342.15;435990.88;0.36;RB6.62
99;999;75342.65;435990.95;0.34;RB6.62
99;999;75343.14;435991.02;0.34;RB6.62
99;999;75343.64;435991.09;0.31;RB6.62
99;999;75344.13;435991.16;0.31;RB6.62
99;999;75344.63;435991.23;0.27;RB6.62
99;999;75345.12;435991.3;0.26;RB6.62
99;999;75345.62;435991.37;0.26;RB6.62
99;999;75346.11;435991.44;0.25;RB6.62
99;999;75346.61;435991.51;0.23;RB6.62
99;999;75347.1;435991.58;0.23;RB6.62
99;999;75034.57;436048.32;0;RB6.72
99;999;75035.06;436048.39;0;RB6.72
99;999;75035.56;436048.46;0;RB6.72
99;999;75036.05;436048.53;0;RB6.72
99;999;75036.55;436048.6;0;RB6.72
99;999;75037.04;436048.67;0;RB6.72
99;999;75037.54;436048.74;0;RB6.72
99;999;75038.03;436048.81;0;RB6.72
99;999;75038.53;436048.88;0;RB6.72
99;999;75039.02;436048.95;0;RB6.72
99;999;75039.52;436049.02;0;RB6.72
99;999;75040.01;436049.09;0;RB6.72
99;999;75040.51;436049.16;0;RB6.72
99;999;75041;436049.23;0;RB6.72
99;999;75041.5;436049.3;0;RB6.72
99;999;75041.99;436049.37;0;RB6.72
99;999;75042.49;436049.44;0;RB6.72
99;999;75042.98;436049.51;0;RB6.72
99;999;75043.48;436049.58;0;RB6.72
99;999;75043.97;436049.65;0;RB6.72
99;999;75044.47;436049.72;0;RB6.72
99;999;75044.96;436049.79;0;RB6.72
99;999;75045.46;436049.86;0;RB6.72
99;999;75045.95;436049.93;0;RB6.72
99;999;75046.45;436050;0;RB6.72
99;999;75046.94;436050.07;0;RB6.72
99;999;75047.44;436050.14;0;RB6.72
99;999;75047.93;436050.21;0;RB6.72
99;999;75048.43;436050.28;0;RB6.72
99;999;75048.92;436050.35;0;RB6.72
99;999;75049.42;436050.42;0;RB6.72
99;999;75049.91;436050.49;0;RB6.72
99;999;75050.41;436050.56;0;RB6.72
99;999;75050.9;436050.63;0;RB6.72
99;999;75051.4;436050.7;0;RB6.72
99;999;75051.89;436050.77;0;RB6.72
99;999;75052.39;436050.84;0;RB6.72
99;999;75052.88;436050.91;0;RB6.72
99;999;75053.38;436050.98;0;RB6.72
99;999;75053.87;436051.05;0;RB6.72
99;999;75054.37;436051.12;0;RB6.72
99;999;75054.86;436051.19;0;RB6.72
99;999;75055.36;436051.26;0;RB6.72
99;999;75055.85;436051.33;0;RB6.72
99;999;75056.35;436051.4;0;RB6.72
99;999;75056.84;436051.47;0;RB6.72
99;999;75057.34;436051.54;0;RB6.72
99;999;75057.83;436051.61;0;RB6.72
99;999;75058.33;436051.68;0;RB6.72
99;999;75058.82;436051.75;0;RB6.72
99;999;75059.32;436051.82;0;RB6.72
99;999;75059.81;436051.89;0;RB6.72
99;999;75060.31;436051.96;0;RB6.72
99;999;75060.8;436052.03;-15;RB6.72
99;999;75061.3;436052.1;-15.02;RB6.72
99;999;75061.79;436052.17;-14.99;RB6.72
99;999;75062.29;436052.24;-14.99;RB6.72
99;999;75062.78;436052.31;-15.03;RB6.72
99;999;75063.28;436052.38;-15.06;RB6.72
99;999;75063.77;436052.45;-15.05;RB6.72
99;999;75064.27;436052.52;-15.01;RB6.72
99;999;75064.76;436052.59;-15.02;RB6.72
99;999;75065.26;436052.66;-15.01;RB6.72
99;999;75065.75;436052.73;-15.04;RB6.72
99;999;75066.25;436052.8;-15.02;RB6.72
99;999;75066.74;436052.87;-15;RB6.72
99;999;75067.24;436052.94;-15.05;RB6.72
99;999;75067.73;436053.01;-15.06;RB6.72
99;999;75068.23;436053.08;-15.06;RB6.72
99;999;75068.73;436053.15;-15.12;RB6.72
99;999;75069.22;436053.22;-15.17;RB6.72
99;999;75069.72;436053.29;-15.16;RB6.72
99;999;75070.21;436053.36;-15.2;RB6.72
99;999;75070.71;436053.43;-15.19;RB6.72
99;999;75071.2;436053.5;-15.2;RB6.72
99;999;75071.7;436053.57;-15.18;RB6.72
99;999;75072.19;436053.64;-15.15;RB6.72
99;999;75072.69;436053.71;-15.16;RB6.72
99;999;75073.18;436053.78;-15.16;RB6.72
99;999;75073.68;436053.85;-15.14;RB6.72
99;999;75074.17;436053.92;-15.16;RB6.72
99;999;75074.67;436053.99;-15.19;RB6.72
99;999;75075.16;436054.06;-15.22;RB6.72
99;999;75075.66;436054.13;-15.21;RB6.72
99;999;75076.15;436054.2;-15.19;RB6.72
99;999;75076.65;436054.27;-15.2;RB6.72
99;999;75077.14;436054.34;-15.21;RB6.72
99;999;75077.64;436054.41;-15.21;RB6.72
99;999;75078.13;436054.48;-15.2;RB6.72
99;999;75078.63;436054.55;-15.2;RB6.72
99;999;75079.12;436054.62;-15.19;RB6.72
99;999;75079.62;436054.69;-15.2;RB6.72
99;999;75080.11;436054.76;-15.2;RB6.72
99;999;75080.61;436054.83;-15.19;RB6.72
99;999;75081.1;436054.9;-15.19;RB6.72
99;999;75081.6;436054.97;-15.2;RB6.72
99;999;75082.09;436055.04;-15.19;RB6.72
99;999;75082.59;436055.11;-15.18;RB6.72
99;999;75083.08;436055.18;-15.14;RB6.72
99;999;75083.58;436055.25;-15.14;RB6.72
99;999;75084.07;436055.32;-15.16;RB6.72
99;999;75084.57;436055.39;-15.17;RB6.72
99;999;75085.06;436055.46;-15.19;RB6.72
99;999;75085.56;436055.54;-15.21;RB6.72
99;999;75086.05;436055.61;-15.19;RB6.72
99;999;75086.55;436055.68;-15.14;RB6.72
99;999;75087.04;436055.75;-15.13;RB6.72
99;999;75087.54;436055.82;-15.12;RB6.72
99;999;75088.03;436055.89;-15.15;RB6.72
99;999;75088.53;436055.96;-15.17;RB6.72
99;999;75089.02;436056.03;-15.16;RB6.72
99;999;75089.52;436056.1;-15.21;RB6.72
99;999;75090.01;436056.17;-15.28;RB6.72
99;999;75090.51;436056.24;-15.27;RB6.72
99;999;75091;436056.31;-15.26;RB6.72
99;999;75091.5;436056.38;-15.24;RB6.72
99;999;75091.99;436056.45;-15.18;RB6.72
99;999;75092.49;436056.52;-15.16;RB6.72
99;999;75092.98;436056.59;-15.16;RB6.72
99;999;75093.48;436056.66;-15.16;RB6.72
99;999;75093.97;436056.73;-15.11;RB6.72
99;999;75094.47;436056.8;-15.08;RB6.72
99;999;75094.96;436056.87;-15.09;RB6.72
99;999;75095.46;436056.94;-15.11;RB6.72
99;999;75095.95;436057.01;-15.16;RB6.72
99;999;75096.45;436057.08;-15.22;RB6.72
99;999;75096.94;436057.15;-15.27;RB6.72
99;999;75097.44;436057.22;-15.29;RB6.72
99;999;75097.93;436057.29;-15.32;RB6.72
99;999;75098.43;436057.36;-15.31;RB6.72
99;999;75098.92;436057.43;-15.29;RB6.72
99;999;75099.42;436057.5;-15.25;RB6.72
99;999;75099.91;436057.57;-15.18;RB6.72
99;999;75100.41;436057.64;-15.16;RB6.72
99;999;75100.9;436057.71;-15.15;RB6.72
99;999;75101.4;436057.78;-15.15;RB6.72
99;999;75101.89;436057.85;-15.15;RB6.72
99;999;75102.39;436057.92;-15.12;RB6.72
99;999;75102.89;436057.99;-15.13;RB6.72
99;999;75103.38;436058.06;-15.11;RB6.72
99;999;75103.88;436058.13;-15.11;RB6.72
99;999;75104.37;436058.2;-15.08;RB6.72
99;999;75104.87;436058.27;-15.03;RB6.72
99;999;75105.36;436058.34;-14.95;RB6.72
99;999;75105.86;436058.41;-14.85;RB6.72
99;999;75106.35;436058.48;-14.7;RB6.72
99;999;75106.85;436058.55;-14.55;RB6.72
99;999;75107.34;436058.62;-14.42;RB6.72
99;999;75107.84;436058.69;-14.28;RB6.72
99;999;75108.33;436058.76;-14.16;RB6.72
99;999;75108.83;436058.83;-14.03;RB6.72
99;999;75109.32;436058.9;-13.92;RB6.72
99;999;75109.82;436058.97;-13.82;RB6.72
99;999;75110.31;436059.04;-13.72;RB6.72
99;999;75110.81;436059.11;-13.63;RB6.72
99;999;75111.3;436059.18;-13.5;RB6.72
99;999;75111.8;436059.25;-13.34;RB6.72
99;999;75112.29;436059.32;-13.17;RB6.72
99;999;75112.79;436059.39;-13.01;RB6.72
99;999;75113.28;436059.46;-12.84;RB6.72
99;999;75113.78;436059.53;-12.7;RB6.72
99;999;75114.27;436059.6;-12.51;RB6.72
99;999;75114.77;436059.67;-12.28;RB6.72
99;999;75115.26;436059.74;-12.05;RB6.72
99;999;75115.76;436059.81;-11.88;RB6.72
99;999;75116.25;436059.88;-11.66;RB6.72
99;999;75116.75;436059.95;-11.44;RB6.72
99;999;75117.24;436060.02;-11.25;RB6.72
99;999;75117.74;436060.09;-11.05;RB6.72
99;999;75118.23;436060.16;-10.85;RB6.72
99;999;75118.73;436060.23;-10.61;RB6.72
99;999;75119.22;436060.3;-10.43;RB6.72
99;999;75119.72;436060.37;-10.25;RB6.72
99;999;75120.21;436060.44;-10.06;RB6.72
99;999;75120.71;436060.51;-9.86;RB6.72
99;999;75121.2;436060.58;-9.67;RB6.72
99;999;75121.7;436060.65;-9.48;RB6.72
99;999;75122.19;436060.72;-9.28;RB6.72
99;999;75122.69;436060.79;-9.07;RB6.72
99;999;75123.18;436060.86;-8.88;RB6.72
99;999;75123.68;436060.93;-8.71;RB6.72
99;999;75124.17;436061;-8.55;RB6.72
99;999;75124.67;436061.07;-8.37;RB6.72
99;999;75125.16;436061.14;-8.19;RB6.72
99;999;75125.66;436061.21;-8.04;RB6.72
99;999;75126.15;436061.28;-7.88;RB6.72
99;999;75126.65;436061.35;-7.75;RB6.72
99;999;75127.14;436061.42;-7.62;RB6.72
99;999;75127.64;436061.49;-7.44;RB6.72
99;999;75128.13;436061.56;-7.28;RB6.72
99;999;75128.63;436061.63;-7.16;RB6.72
99;999;75129.12;436061.7;-7.04;RB6.72
99;999;75129.62;436061.77;-6.91;RB6.72
99;999;75130.11;436061.84;-6.82;RB6.72
99;999;75130.61;436061.91;-6.75;RB6.72
99;999;75131.1;436061.98;-6.66;RB6.72
99;999;75131.6;436062.05;-6.56;RB6.72
99;999;75132.09;436062.12;-6.47;RB6.72
99;999;75132.59;436062.19;-6.33;RB6.72
99;999;75133.08;436062.26;-6.16;RB6.72
99;999;75133.58;436062.33;-5.96;RB6.72
99;999;75134.07;436062.4;-5.81;RB6.72
99;999;75134.57;436062.47;-5.63;RB6.72
99;999;75135.06;436062.54;-5.47;RB6.72
99;999;75135.56;436062.61;-5.26;RB6.72
99;999;75136.05;436062.68;-5.01;RB6.72
99;999;75136.55;436062.75;-4.76;RB6.72
99;999;75137.05;436062.82;-4.57;RB6.72
99;999;75137.54;436062.89;-4.41;RB6.72
99;999;75138.04;436062.96;-4.29;RB6.72
99;999;75138.53;436063.03;-4.13;RB6.72
99;999;75139.03;436063.1;-3.91;RB6.72
99;999;75139.52;436063.17;-3.68;RB6.72
99;999;75140.02;436063.24;-3.49;RB6.72
99;999;75140.51;436063.31;-3.29;RB6.72
99;999;75141.01;436063.38;-3.03;RB6.72
99;999;75141.5;436063.45;-2.77;RB6.72
99;999;75142;436063.52;-2.54;RB6.72
99;999;75142.49;436063.59;-2.24;RB6.72
99;999;75142.99;436063.66;-1.96;RB6.72
99;999;75143.48;436063.73;-1.81;RB6.72
99;999;75143.98;436063.8;-1.71;RB6.72
99;999;75144.47;436063.87;-1.65;RB6.72
99;999;75144.97;436063.94;-1.59;RB6.72
99;999;75145.46;436064.01;-1.55;RB6.72
99;999;75145.96;436064.08;0;RB6.72
99;999;75146.45;436064.15;0;RB6.72
99;999;75146.95;436064.22;0;RB6.72
99;999;75147.44;436064.29;0;RB6.72
99;999;75147.94;436064.36;0;RB6.72
99;999;75148.43;436064.43;0;RB6.72
99;999;75148.93;436064.5;0;RB6.72
99;999;75149.42;436064.57;0;RB6.72
99;999;75149.92;436064.64;0;RB6.72
99;999;75150.41;436064.71;0;RB6.72
99;999;75150.91;436064.78;0;RB6.72
99;999;75151.4;436064.85;0;RB6.72
99;999;75151.9;436064.92;0;RB6.72
99;999;75152.39;436064.99;0;RB6.72
99;999;75152.89;436065.06;0;RB6.72
99;999;75153.38;436065.13;0;RB6.72
99;999;75153.88;436065.2;0;RB6.72
99;999;75154.37;436065.27;0;RB6.72
99;999;75154.87;436065.34;0;RB6.72
99;999;75155.36;436065.41;0;RB6.72
99;999;75155.86;436065.48;0.4;RB6.72
99;999;75156.35;436065.55;0.44;RB6.72
99;999;75156.85;436065.62;0.65;RB6.72
99;999;75157.34;436065.69;1;RB6.72
99;999;75157.84;436065.76;1.34;RB6.72
99;999;75158.33;436065.83;1.55;RB6.72
99;999;75158.83;436065.9;1.88;RB6.72
99;999;75159.32;436065.97;2.15;RB6.72
99;999;75159.82;436066.04;2.42;RB6.72
99;999;75160.31;436066.11;2.7;RB6.72
99;999;75160.81;436066.18;3.18;RB6.72
99;999;75161.3;436066.25;3.45;RB6.72
99;999;75161.8;436066.32;3.8;RB6.72
99;999;75162.29;436066.39;4.06;RB6.72
99;999;75162.79;436066.46;4.39;RB6.72
99;999;75163.28;436066.53;4.7;RB6.72
99;999;75163.78;436066.6;4.93;RB6.72
99;999;75164.27;436066.67;5.19;RB6.72
99;999;75164.77;436066.74;5.5;RB6.72
99;999;75165.26;436066.81;5.71;RB6.72
99;999;75165.76;436066.88;5.95;RB6.72
99;999;75166.25;436066.95;6.12;RB6.72
99;999;75166.75;436067.02;6.32;RB6.72
99;999;75167.24;436067.09;6.46;RB6.72
99;999;75167.74;436067.16;6.55;RB6.72
99;999;75168.23;436067.23;6.62;RB6.72
99;999;75168.73;436067.3;6.66;RB6.72
99;999;75169.22;436067.37;6.7;RB6.72
99;999;75169.72;436067.44;6.75;RB6.72
99;999;75170.21;436067.51;6.78;RB6.72
99;999;75170.71;436067.58;6.79;RB6.72
99;999;75171.21;436067.65;6.83;RB6.72
99;999;75171.7;436067.72;6.83;RB6.72
99;999;75172.2;436067.79;6.85;RB6.72
99;999;75172.69;436067.86;6.88;RB6.72
99;999;75173.19;436067.93;6.9;RB6.72
99;999;75173.68;436068;6.91;RB6.72
99;999;75174.18;436068.07;6.91;RB6.72
99;999;75174.67;436068.14;6.99;RB6.72
99;999;75175.17;436068.21;7.03;RB6.72
99;999;75175.66;436068.28;7.06;RB6.72
99;999;75176.16;436068.35;7.06;RB6.72
99;999;75176.65;436068.42;7.06;RB6.72
99;999;75177.15;436068.49;7.09;RB6.72
99;999;75177.64;436068.56;7.09;RB6.72
99;999;75178.14;436068.63;7.09;RB6.72
99;999;75178.63;436068.7;7.08;RB6.72
99;999;75179.13;436068.77;7.06;RB6.72
99;999;75179.62;436068.84;7.08;RB6.72
99;999;75180.12;436068.91;7.14;RB6.72
99;999;75180.61;436068.98;7.17;RB6.72
99;999;75181.11;436069.05;7.19;RB6.72
99;999;75181.6;436069.12;7.2;RB6.72
99;999;75182.1;436069.19;7.2;RB6.72
99;999;75182.59;436069.26;7.2;RB6.72
99;999;75183.09;436069.33;7.22;RB6.72
99;999;75183.58;436069.4;7.21;RB6.72
99;999;75184.08;436069.47;7.17;RB6.72
99;999;75184.57;436069.54;7.14;RB6.72
99;999;75185.07;436069.61;7.13;RB6.72
99;999;75185.56;436069.68;7.12;RB6.72
99;999;75186.06;436069.75;7.12;RB6.72
99;999;75186.55;436069.82;7.11;RB6.72
99;999;75187.05;436069.89;7.13;RB6.72
99;999;75187.54;436069.96;7.14;RB6.72
99;999;75188.04;436070.03;7.14;RB6.72
99;999;75188.53;436070.1;7.14;RB6.72
99;999;75189.03;436070.17;7.15;RB6.72
99;999;75189.52;436070.24;7.15;RB6.72
99;999;75190.02;436070.31;7.14;RB6.72
99;999;75190.51;436070.38;7.14;RB6.72
99;999;75191.01;436070.45;7.14;RB6.72
99;999;75191.5;436070.52;7.14;RB6.72
99;999;75192;436070.59;7.13;RB6.72
99;999;75192.49;436070.66;7.12;RB6.72
99;999;75192.99;436070.73;7.12;RB6.72
99;999;75193.48;436070.8;7.1;RB6.72
99;999;75193.98;436070.87;7.13;RB6.72
99;999;75194.47;436070.94;7.21;RB6.72
99;999;75194.97;436071.01;7.2;RB6.72
99;999;75195.46;436071.08;7.04;RB6.72
99;999;75195.96;436071.15;6.81;RB6.72
99;999;75196.45;436071.22;6.62;RB6.72
99;999;75196.95;436071.29;6.41;RB6.72
99;999;75197.44;436071.36;6.22;RB6.72
99;999;75197.94;436071.43;6.1;RB6.72
99;999;75198.43;436071.5;6.13;RB6.72
99;999;75198.93;436071.57;6.25;RB6.72
99;999;75199.42;436071.64;6.46;RB6.72
99;999;75199.92;436071.71;6.67;RB6.72
99;999;75200.41;436071.78;6.86;RB6.72
99;999;75200.91;436071.85;7.03;RB6.72
99;999;75201.4;436071.92;7.09;RB6.72
99;999;75201.9;436071.99;7.09;RB6.72
99;999;75202.39;436072.06;7.09;RB6.72
99;999;75202.89;436072.13;7.08;RB6.72
99;999;75203.38;436072.2;7.12;RB6.72
99;999;75203.88;436072.27;7.15;RB6.72
99;999;75204.38;436072.34;7.18;RB6.72
99;999;75204.87;436072.41;7.18;RB6.72
99;999;75205.37;436072.48;7.17;RB6.72
99;999;75205.86;436072.55;7.19;RB6.72
99;999;75206.36;436072.62;7.18;RB6.72
99;999;75206.85;436072.69;7.18;RB6.72
99;999;75207.35;436072.76;7.18;RB6.72
99;999;75207.84;436072.83;7.19;RB6.72
99;999;75208.34;436072.9;7.18;RB6.72
99;999;75208.83;436072.97;7.19;RB6.72
99;999;75209.33;436073.04;7.24;RB6.72
99;999;75209.82;436073.11;7.23;RB6.72
99;999;75210.32;436073.18;7.21;RB6.72
99;999;75210.81;436073.25;7.32;RB6.72
99;999;75211.31;436073.32;7.35;RB6.72
99;999;75211.8;436073.39;7.35;RB6.72
99;999;75212.3;436073.46;7.4;RB6.72
99;999;75212.79;436073.53;7.31;RB6.72
99;999;75213.29;436073.6;7.3;RB6.72
99;999;75213.78;436073.67;7.3;RB6.72
99;999;75214.28;436073.74;7.29;RB6.72
99;999;75214.77;436073.81;7.22;RB6.72
99;999;75215.27;436073.88;7.22;RB6.72
99;999;75215.76;436073.95;7.19;RB6.72
99;999;75216.26;436074.02;7.21;RB6.72
99;999;75216.75;436074.09;7.22;RB6.72
99;999;75217.25;436074.16;7.23;RB6.72
99;999;75217.74;436074.23;7.22;RB6.72
99;999;75218.24;436074.3;7.22;RB6.72
99;999;75218.73;436074.37;7.22;RB6.72
99;999;75219.23;436074.44;7.22;RB6.72
99;999;75219.72;436074.51;7.2;RB6.72
99;999;75220.22;436074.58;7.2;RB6.72
99;999;75220.71;436074.65;7.23;RB6.72
99;999;75221.21;436074.72;7.27;RB6.72
99;999;75221.7;436074.79;7.39;RB6.72
99;999;75222.2;436074.86;7.31;RB6.72
99;999;75222.69;436074.93;7.34;RB6.72
99;999;75223.19;436075;7.29;RB6.72
99;999;75223.68;436075.07;7.29;RB6.72
99;999;75224.18;436075.14;7.31;RB6.72
99;999;75224.67;436075.21;7.34;RB6.72
99;999;75225.17;436075.28;7.42;RB6.72
99;999;75225.66;436075.35;7.28;RB6.72
99;999;75226.16;436075.42;7.17;RB6.72
99;999;75226.65;436075.49;7.16;RB6.72
99;999;75227.15;436075.56;7.15;RB6.72
99;999;75227.64;436075.63;7.14;RB6.72
99;999;75228.14;436075.7;7.14;RB6.72
99;999;75228.63;436075.77;7.12;RB6.72
99;999;75229.13;436075.84;7.09;RB6.72
99;999;75229.62;436075.91;7.07;RB6.72
99;999;75230.12;436075.98;7.06;RB6.72
99;999;75230.61;436076.05;7.06;RB6.72
99;999;75231.11;436076.12;7.04;RB6.72
99;999;75231.6;436076.19;7.05;RB6.72
99;999;75232.1;436076.26;7.05;RB6.72
99;999;75232.59;436076.33;7.02;RB6.72
99;999;75233.09;436076.4;7.03;RB6.72
99;999;75233.58;436076.47;7.03;RB6.72
99;999;75234.08;436076.54;7.01;RB6.72
99;999;75234.57;436076.61;6.97;RB6.72
99;999;75235.07;436076.68;6.94;RB6.72
99;999;75235.56;436076.75;6.88;RB6.72
99;999;75236.06;436076.82;6.82;RB6.72
99;999;75236.55;436076.89;6.75;RB6.72
99;999;75237.05;436076.96;6.67;RB6.72
99;999;75237.54;436077.03;6.59;RB6.72
99;999;75238.04;436077.1;6.51;RB6.72
99;999;75238.54;436077.17;6.42;RB6.72
99;999;75239.03;436077.24;6.34;RB6.72
99;999;75239.53;436077.31;6.26;RB6.72
99;999;75240.02;436077.38;6.17;RB6.72
99;999;75240.52;436077.45;6.08;RB6.72
99;999;75241.01;436077.52;6;RB6.72
99;999;75241.51;436077.59;5.93;RB6.72
99;999;75242;436077.66;5.87;RB6.72
99;999;75242.5;436077.73;5.77;RB6.72
99;999;75242.99;436077.8;5.67;RB6.72
99;999;75243.49;436077.87;5.59;RB6.72
99;999;75243.98;436077.94;5.51;RB6.72
99;999;75244.48;436078.01;5.42;RB6.72
99;999;75244.97;436078.08;5.32;RB6.72
99;999;75245.47;436078.15;5.21;RB6.72
99;999;75245.96;436078.22;5.11;RB6.72
99;999;75246.46;436078.29;5.02;RB6.72
99;999;75246.95;436078.36;4.92;RB6.72
99;999;75247.45;436078.43;4.82;RB6.72
99;999;75247.94;436078.5;4.71;RB6.72
99;999;75248.44;436078.57;4.63;RB6.72
99;999;75248.93;436078.64;4.55;RB6.72
99;999;75249.43;436078.71;4.46;RB6.72
99;999;75249.92;436078.78;4.38;RB6.72
99;999;75250.42;436078.85;4.29;RB6.72
99;999;75250.91;436078.92;4.2;RB6.72
99;999;75251.41;436078.99;4.12;RB6.72
99;999;75251.9;436079.06;4.04;RB6.72
99;999;75252.4;436079.13;3.98;RB6.72
99;999;75252.89;436079.2;3.89;RB6.72
99;999;75253.39;436079.27;3.79;RB6.72
99;999;75253.88;436079.34;3.69;RB6.72
99;999;75254.38;436079.41;3.61;RB6.72
99;999;75254.87;436079.48;3.54;RB6.72
99;999;75255.37;436079.55;3.45;RB6.72
99;999;75255.86;436079.62;3.38;RB6.72
99;999;75256.36;436079.69;3.3;RB6.72
99;999;75256.85;436079.76;3.22;RB6.72
99;999;75257.35;436079.83;3.15;RB6.72
99;999;75257.84;436079.9;3.04;RB6.72
99;999;75258.34;436079.97;2.95;RB6.72
99;999;75258.83;436080.04;2.87;RB6.72
99;999;75259.33;436080.11;2.78;RB6.72
99;999;75259.82;436080.18;2.69;RB6.72
99;999;75260.32;436080.25;2.63;RB6.72
99;999;75260.81;436080.32;2.57;RB6.72
99;999;75261.31;436080.39;2.5;RB6.72
99;999;75261.8;436080.46;2.45;RB6.72
99;999;75262.3;436080.53;2.39;RB6.72
99;999;75262.79;436080.6;2.31;RB6.72
99;999;75263.29;436080.67;2.22;RB6.72
99;999;75263.78;436080.74;2.14;RB6.72
99;999;75264.28;436080.81;2.04;RB6.72
99;999;75264.77;436080.88;1.95;RB6.72
99;999;75265.27;436080.95;1.81;RB6.72
99;999;75265.76;436081.02;1.74;RB6.72
99;999;75266.26;436081.09;1.63;RB6.72
99;999;75266.75;436081.16;1.59;RB6.72
99;999;75267.25;436081.23;1.5;RB6.72
99;999;75267.74;436081.3;1.43;RB6.72
99;999;75268.24;436081.37;1.32;RB6.72
99;999;75268.73;436081.44;1.25;RB6.72
99;999;75269.23;436081.51;1.22;RB6.72
99;999;75269.72;436081.58;1.21;RB6.72
99;999;75270.22;436081.65;1.18;RB6.72
99;999;75270.71;436081.72;1.18;RB6.72
99;999;75271.21;436081.79;1.15;RB6.72
99;999;75271.7;436081.86;1.11;RB6.72
99;999;75272.2;436081.93;1.1;RB6.72
5;999;75272.66;436082;1.04;RB6.72
4;999;75276.73;436082.57;-1.7;RB6.72
3;999;75282.16;436083.34;-1.7;RB6.72
2;999;75284.26;436083.64;-0.29;RB6.72
99;999;75284.58;436083.68;-0.27;RB6.72
99;999;75285.07;436083.75;-0.22;RB6.72
99;999;75285.57;436083.82;-0.16;RB6.72
99;999;75286.06;436083.89;-0.11;RB6.72
99;999;75286.56;436083.96;-0.06;RB6.72
99;999;75287.05;436084.03;-0.02;RB6.72
99;999;75287.55;436084.1;0;RB6.72
99;999;75288.04;436084.17;0.02;RB6.72
99;999;75288.54;436084.24;0.04;RB6.72
99;999;75289.03;436084.31;0.06;RB6.72
99;999;75289.53;436084.38;0.08;RB6.72
99;999;75290.02;436084.45;0.08;RB6.72
99;999;75290.52;436084.52;0.09;RB6.72
99;999;75291.01;436084.59;0.13;RB6.72
